Codebase,Feature,Cluster,CLIP,CRIP,CROP,CWOP,CIP,COP,CPIF,CIOF,Orchestrator
Acme-Taxi-maven,ReviewUserController.saveRepairShop,0,0.142857,0.857143,0.875000,0.125000,0.304348,0.258065,1.457490,0.892193,0
Acme-Taxi-maven,MechanicMechanicController.save,0,0.555556,0.444444,0.645161,0.354839,0.409091,0.704545,0.810526,1.897959,0
Acme-Taxi-maven,MechanicMechanicController.save,4,0.125000,0.875000,0.875000,0.125000,0.363636,0.181818,1.010526,0.551020,1
Acme-Taxi-maven,MechanicMechanicController.save,3,0.000000,1.000000,1.000000,0.000000,0.227273,0.113636,1.178947,0.551020,0
Acme-Taxi-maven,RequestDriverController.accept,2,0.066667,0.933333,0.916667,0.083333,0.468750,0.421053,0.762712,1.028571,0
Acme-Taxi-maven,RequestDriverController.accept,0,0.400000,0.600000,0.612903,0.387097,0.468750,0.543860,0.813559,1.328571,0
Acme-Taxi-maven,RequestDriverController.accept,1,0.000000,1.000000,1.000000,0.000000,0.062500,0.035088,1.423729,0.642857,1
Acme-Taxi-maven,ReviewUserController.delete,2,0.200000,0.800000,0.800000,0.200000,0.156250,0.138889,1.042889,0.937500,0
Acme-Taxi-maven,ReviewUserController.delete,4,0.200000,0.800000,0.800000,0.200000,0.156250,0.138889,1.042889,0.937500,1
Acme-Taxi-maven,ReviewUserController.delete,1,0.133333,0.866667,0.894737,0.105263,0.468750,0.527778,0.460497,1.187500,0
Acme-Taxi-maven,ReviewUserController.delete,0,0.000000,1.000000,1.000000,0.000000,0.218750,0.194444,1.453725,0.937500,0
Acme-Taxi-maven,CarDriverController.save,4,0.666667,0.333333,0.333333,0.666667,0.078947,0.061224,1.956902,0.856019,1
Acme-Taxi-maven,CarDriverController.save,1,0.000000,1.000000,1.000000,0.000000,0.052632,0.040816,0.559115,0.856019,0
Acme-Taxi-maven,CarDriverController.save,0,0.062500,0.937500,0.956522,0.043478,0.421053,0.469388,0.820035,1.230527,0
Acme-Taxi-maven,CarDriverController.save,2,0.235294,0.764706,0.761905,0.238095,0.447368,0.428571,0.663949,1.057435,0
Acme-Taxi-maven,RepairShopMechanicController.save,0,0.076923,0.923077,0.933333,0.066667,0.325000,0.283019,1.241379,0.975192,0
Acme-Taxi-maven,RepairShopMechanicController.save,4,0.421053,0.578947,0.666667,0.333333,0.475000,0.566038,0.689655,1.334474,0
Acme-Taxi-maven,RepairShopMechanicController.save,1,0.285714,0.714286,0.714286,0.285714,0.175000,0.132075,2.068965,0.845167,1
Acme-Taxi-maven,RepairShopMechanicController.save,3,0.000000,1.000000,1.000000,0.000000,0.025000,0.018868,0.000000,0.845167,0
Acme-Taxi-maven,RequestUserController.confirm,3,0.000000,1.000000,1.000000,0.000000,0.230769,0.214286,0.727273,0.952381,1
Acme-Taxi-maven,RequestUserController.confirm,0,0.333333,0.666667,0.666667,0.333333,0.230769,0.214286,0.727273,0.952381,0
Acme-Taxi-maven,RequestUserController.confirm,2,0.600000,0.400000,0.333333,0.666667,0.384615,0.428571,1.090909,1.142857,0
Acme-Taxi-maven,RequestUserController.confirm,1,0.500000,0.500000,0.500000,0.500000,0.153846,0.142857,1.454545,0.952381,0
Acme-Taxi-maven,ServiceMechanicController.save,4,0.250000,0.750000,0.882353,0.117647,0.500000,0.653846,0.789474,1.485437,0
Acme-Taxi-maven,ServiceMechanicController.save,0,0.166667,0.833333,0.857143,0.142857,0.375000,0.269231,1.421053,0.815534,0
Acme-Taxi-maven,ServiceMechanicController.save,1,0.000000,1.000000,1.000000,0.000000,0.125000,0.076923,0.789474,0.699029,1
Acme-Taxi-maven,RequestUserController.saveEdit,0,0.250000,0.750000,0.833333,0.166667,0.307692,0.387097,1.331593,1.304348,0
Acme-Taxi-maven,RequestUserController.saveEdit,1,0.166667,0.833333,0.833333,0.166667,0.230769,0.193548,1.206266,0.869565,0
Acme-Taxi-maven,RequestUserController.saveEdit,3,0.000000,1.000000,1.000000,0.000000,0.076923,0.064516,0.548303,0.869565,1
Acme-Taxi-maven,RequestUserController.saveEdit,2,0.700000,0.300000,0.272727,0.727273,0.384615,0.354839,0.913838,0.956522,0
Acme-Taxi-maven,ReviewUserController.save,0,0.142857,0.857143,0.857143,0.142857,0.205882,0.175000,1.649215,0.909091,0
Acme-Taxi-maven,ReviewUserController.save,1,0.133333,0.866667,0.857143,0.142857,0.441176,0.525000,0.445026,1.272727,0
Acme-Taxi-maven,ReviewUserController.save,2,0.166667,0.833333,0.833333,0.166667,0.176471,0.150000,0.879581,0.909091,0
Acme-Taxi-maven,ReviewUserController.save,4,0.166667,0.833333,0.833333,0.166667,0.176471,0.150000,1.026178,0.909091,1
Acme-Taxi-maven,UserUserController.save,0,0.500000,0.500000,0.619048,0.380952,0.500000,0.656250,1.200000,1.615385,0
Acme-Taxi-maven,UserUserController.save,1,0.400000,0.600000,0.600000,0.400000,0.416667,0.312500,1.800000,0.923077,0
Acme-Taxi-maven,UserUserController.save,3,0.000000,1.000000,1.000000,0.000000,0.083333,0.031250,0.000000,0.461538,1
Acme-Taxi-maven,RequestUserController.confirmEdit,2,0.571429,0.428571,0.375000,0.625000,0.437500,0.444444,1.000000,1.040650,0
Acme-Taxi-maven,RequestUserController.confirmEdit,0,0.250000,0.750000,0.800000,0.200000,0.250000,0.277778,0.750000,1.138211,0
Acme-Taxi-maven,RequestUserController.confirmEdit,1,0.500000,0.500000,0.500000,0.500000,0.125000,0.111111,1.500000,0.910569,0
Acme-Taxi-maven,RequestUserController.confirmEdit,3,0.000000,1.000000,1.000000,0.000000,0.187500,0.166667,0.750000,0.910569,1
Acme-Taxi-maven,RequestUserController.save,0,0.285714,0.714286,0.800000,0.200000,0.304348,0.370370,1.381011,1.254902,0
Acme-Taxi-maven,RequestUserController.save,2,0.750000,0.250000,0.222222,0.777778,0.347826,0.333333,0.961776,0.988235,0
Acme-Taxi-maven,RequestUserController.save,1,0.166667,0.833333,0.833333,0.166667,0.260870,0.222222,1.139334,0.878431,0
Acme-Taxi-maven,RequestUserController.save,3,0.000000,1.000000,1.000000,0.000000,0.086957,0.074074,0.517879,0.878431,1
Acme-Taxi-maven,ReservationUserController.save,0,0.538462,0.461538,0.606061,0.393939,0.351351,0.434211,1.025143,1.291705,0
Acme-Taxi-maven,ReservationUserController.save,1,0.100000,0.900000,0.900000,0.100000,0.270270,0.131579,1.069714,0.508854,0
Acme-Taxi-maven,ReservationUserController.save,4,0.142857,0.857143,0.939394,0.060606,0.378378,0.434211,0.905143,1.199441,1
Acme-Taxi-maven,MechanicController.save,0,0.500000,0.500000,0.523810,0.476190,0.352941,0.656250,0.885246,1.909091,0
Acme-Taxi-maven,MechanicController.save,4,0.400000,0.600000,0.600000,0.400000,0.294118,0.156250,1.229508,0.545455,0
Acme-Taxi-maven,MechanicController.save,3,0.000000,1.000000,1.000000,0.000000,0.352941,0.187500,0.885246,0.545455,1
Acme-Taxi-maven,DriverController.save,0,0.666667,0.333333,0.500000,0.500000,0.333333,0.625000,1.391304,2.105263,0
Acme-Taxi-maven,DriverController.save,2,0.500000,0.500000,0.500000,0.500000,0.333333,0.187500,1.391304,0.631579,0
Acme-Taxi-maven,DriverController.save,1,1.000000,0.000000,0.000000,1.000000,0.055556,0.031250,0.000000,0.631579,1
Acme-Taxi-maven,DriverController.save,3,0.000000,1.000000,1.000000,0.000000,0.277778,0.156250,1.217391,0.631579,0
Acme-Taxi-maven,DriverDriverController.save,0,0.428571,0.571429,0.636364,0.363636,0.318182,0.578947,1.307002,2.005698,0
Acme-Taxi-maven,DriverDriverController.save,2,0.375000,0.625000,0.666667,0.333333,0.363636,0.236842,1.034111,0.717949,0
Acme-Taxi-maven,DriverDriverController.save,1,0.500000,0.500000,0.500000,0.500000,0.090909,0.052632,0.603232,0.638177,1
Acme-Taxi-maven,DriverDriverController.save,3,0.000000,1.000000,1.000000,0.000000,0.227273,0.131579,1.055655,0.638177,0
Acme-Trip-maven,TripCommentActorController.create,2,0.500000,0.500000,0.750000,0.250000,0.500000,0.500000,3.000000,1.000000,0
Acme-Trip-maven,TripCommentActorController.create,1,1.000000,0.000000,0.000000,1.000000,0.250000,0.125000,0.000000,0.500000,0
Acme-Trip-maven,TripCommentActorController.create,0,1.000000,0.000000,0.333333,0.666667,0.250000,0.375000,0.000000,1.500000,1
Acme-Trip-maven,ActivityCommentActorController.save,0,0.500000,0.500000,0.500000,0.500000,0.250000,0.200000,1.000000,0.750000,1
Acme-Trip-maven,ActivityCommentActorController.save,1,1.000000,0.000000,0.000000,1.000000,0.500000,0.400000,1.000000,0.750000,0
Acme-Trip-maven,ActivityCommentActorController.save,2,0.500000,0.500000,0.750000,0.250000,0.250000,0.400000,1.000000,1.500000,0
Acme-Trip-maven,ActivityCommentActorController.create,2,0.500000,0.500000,0.750000,0.250000,0.333333,0.500000,0.750000,1.500000,0
Acme-Trip-maven,ActivityCommentActorController.create,1,1.000000,0.000000,0.000000,1.000000,0.333333,0.250000,1.500000,0.750000,1
Acme-Trip-maven,ActivityCommentActorController.create,0,0.500000,0.500000,0.500000,0.500000,0.333333,0.250000,0.750000,0.750000,0
Acme-Trip-maven,TripCommentActorController.save,0,1.000000,0.000000,0.250000,0.750000,0.333333,0.400000,2.000000,1.200000,0
Acme-Trip-maven,TripCommentActorController.save,1,1.000000,0.000000,0.000000,1.000000,0.333333,0.200000,0.500000,0.600000,0
Acme-Trip-maven,TripCommentActorController.save,2,0.500000,0.500000,0.750000,0.250000,0.333333,0.400000,0.500000,1.200000,1
Acme-Un-Viaje-maven,RequestCustomerController.create,1,0.000000,1.000000,1.000000,0.000000,0.428571,0.428571,1.200000,1.000000,1
Acme-Un-Viaje-maven,RequestCustomerController.create,2,0.333333,0.666667,0.666667,0.333333,0.428571,0.428571,1.800000,1.000000,0
Acme-Un-Viaje-maven,RequestCustomerController.create,4,1.000000,0.000000,0.000000,1.000000,0.142857,0.142857,0.000000,1.000000,0
Acme-Un-Viaje-maven,RequestCustomerController.delete,2,0.000000,1.000000,1.000000,0.000000,0.300000,0.272727,0.710526,0.900000,1
Acme-Un-Viaje-maven,RequestCustomerController.delete,4,0.333333,0.666667,0.750000,0.250000,0.300000,0.363636,1.657895,1.200000,0
Acme-Un-Viaje-maven,RequestCustomerController.delete,1,0.000000,1.000000,1.000000,0.000000,0.400000,0.363636,0.631579,0.900000,0
Acme-Un-Viaje-maven,CustomerController.rateTravelAgency,1,0.000000,1.000000,1.000000,0.000000,0.300000,0.307692,1.000000,1.071429,1
Acme-Un-Viaje-maven,CustomerController.rateTravelAgency,2,0.400000,0.600000,0.714286,0.285714,0.500000,0.538462,1.000000,1.125000,0
Acme-Un-Viaje-maven,CustomerController.rateTravelAgency,6,1.000000,0.000000,0.000000,1.000000,0.200000,0.153846,1.000000,0.803571,0
Acme-Un-Viaje-maven,FinderAccomodationTravelAgencyController.show,1,0.000000,1.000000,1.000000,0.000000,0.400000,0.409091,1.274336,0.875000,0
Acme-Un-Viaje-maven,FinderAccomodationTravelAgencyController.show,2,0.000000,1.000000,1.000000,0.000000,0.466667,0.363636,0.929203,0.666667,0
Acme-Un-Viaje-maven,FinderAccomodationTravelAgencyController.show,0,0.500000,0.500000,0.600000,0.400000,0.133333,0.227273,0.796460,1.458333,1
Acme-Un-Viaje-maven,RequestCustomerController.save,1,0.000000,1.000000,1.000000,0.000000,0.375000,0.352941,0.787500,0.923077,0
Acme-Un-Viaje-maven,RequestCustomerController.save,2,0.333333,0.666667,0.666667,0.333333,0.375000,0.352941,0.900000,0.923077,0
Acme-Un-Viaje-maven,RequestCustomerController.save,4,1.000000,0.000000,0.200000,0.800000,0.250000,0.294118,1.312500,1.153846,1
Acme-Un-Viaje-maven,CurriculaController.show,0,0.000000,1.000000,1.000000,0.000000,0.038462,0.030303,0.000000,0.847826,1
Acme-Un-Viaje-maven,CurriculaController.show,3,0.076923,0.923077,0.900000,0.100000,0.500000,0.606061,1.494773,1.304348,0
Acme-Un-Viaje-maven,CurriculaController.show,1,0.000000,1.000000,1.000000,0.000000,0.461538,0.363636,1.505226,0.847826,0
Acme-Un-Viaje-maven,CustomerController.rateTransporter,1,0.000000,1.000000,1.000000,0.000000,0.300000,0.266667,1.000000,0.967742,0
Acme-Un-Viaje-maven,CustomerController.rateTransporter,2,0.400000,0.600000,0.777778,0.222222,0.500000,0.600000,1.000000,1.306452,1
Acme-Un-Viaje-maven,CustomerController.rateTransporter,6,1.000000,0.000000,0.000000,1.000000,0.200000,0.133333,1.000000,0.725806,0
Acme-Un-Viaje-maven,RefereeController.delete,5,0.250000,0.750000,0.714286,0.285714,0.235294,0.269231,2.052632,1.166667,0
Acme-Un-Viaje-maven,RefereeController.delete,1,0.125000,0.875000,0.928571,0.071429,0.470588,0.538462,0.473684,1.166667,1
Acme-Un-Viaje-maven,RefereeController.delete,6,0.400000,0.600000,0.600000,0.400000,0.294118,0.192308,0.473684,0.666667,0
Acme-Un-Viaje-maven,HostController.rateCleaner,0,0.142857,0.857143,0.875000,0.125000,0.368421,0.400000,0.666667,1.103448,0
Acme-Un-Viaje-maven,HostController.rateCleaner,3,0.333333,0.666667,0.666667,0.333333,0.157895,0.150000,2.444444,0.965517,0
Acme-Un-Viaje-maven,HostController.rateCleaner,6,1.000000,0.000000,0.000000,1.000000,0.105263,0.100000,0.444444,0.965517,1
Acme-Un-Viaje-maven,HostController.rateCleaner,1,0.000000,1.000000,1.000000,0.000000,0.368421,0.350000,0.444444,0.965517,0
Acme-Un-Viaje-maven,JobApplicationCleanerController.create,1,0.000000,1.000000,1.000000,0.000000,0.409091,0.392857,1.125000,0.897959,1
Acme-Un-Viaje-maven,JobApplicationCleanerController.create,3,0.111111,0.888889,0.900000,0.100000,0.409091,0.357143,1.125000,0.816327,0
Acme-Un-Viaje-maven,JobApplicationCleanerController.create,0,0.500000,0.500000,0.571429,0.428571,0.181818,0.250000,0.750000,1.285714,0
Acme-Un-Viaje-maven,FinderRequestTravelAgencyController.show,4,0.500000,0.500000,0.600000,0.400000,0.222222,0.357143,1.000000,1.451613,0
Acme-Un-Viaje-maven,FinderRequestTravelAgencyController.show,1,0.000000,1.000000,1.000000,0.000000,0.333333,0.357143,1.000000,0.967742,1
Acme-Un-Viaje-maven,FinderRequestTravelAgencyController.show,2,0.000000,1.000000,1.000000,0.000000,0.444444,0.285714,1.000000,0.580645,0
Acme-Un-Viaje-maven,TransporterController.rateCustomer,1,0.000000,1.000000,1.000000,0.000000,0.300000,0.266667,1.000000,0.967742,0
Acme-Un-Viaje-maven,TransporterController.rateCustomer,2,0.400000,0.600000,0.777778,0.222222,0.500000,0.600000,1.000000,1.306452,1
Acme-Un-Viaje-maven,TransporterController.rateCustomer,6,1.000000,0.000000,0.000000,1.000000,0.200000,0.133333,1.000000,0.725806,0
Acme-Un-Viaje-maven,TravelPackTravelAgencyController.save,1,0.111111,0.888889,0.909091,0.090909,0.346154,0.255814,0.677419,0.806012,0
Acme-Un-Viaje-maven,TravelPackTravelAgencyController.save,2,0.461538,0.538462,0.592593,0.407407,0.500000,0.627907,0.387097,1.369657,0
Acme-Un-Viaje-maven,TravelPackTravelAgencyController.save,0,0.500000,0.500000,0.600000,0.400000,0.153846,0.116279,1.935484,0.824331,1
Acme-Un-Viaje-maven,ComplaintCustomerController.editPost,1,0.166667,0.833333,0.875000,0.125000,0.375000,0.285714,1.421053,0.872727,0
Acme-Un-Viaje-maven,ComplaintCustomerController.editPost,2,0.500000,0.500000,0.555556,0.444444,0.500000,0.642857,0.789474,1.472727,0
Acme-Un-Viaje-maven,ComplaintCustomerController.editPost,0,0.500000,0.500000,0.500000,0.500000,0.125000,0.071429,0.789474,0.654545,1
Acme-Un-Viaje-maven,CustomerController.delete,4,0.500000,0.500000,0.500000,0.500000,0.066667,0.047619,0.491391,0.778378,1
Acme-Un-Viaje-maven,CustomerController.delete,2,0.333333,0.666667,0.785714,0.214286,0.300000,0.333333,1.289902,1.210811,0
Acme-Un-Viaje-maven,CustomerController.delete,1,0.083333,0.916667,0.947368,0.052632,0.400000,0.452381,0.580735,1.232432,0
